time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2016-08-17T19:08:10.160Z,33.2721667,-116.1038333,4.23,1.31,ml,49,56,0.09915,0.22,ci,ci37448807,2016-08-17T19:35:43.462Z,"14km WSW of Salton City, CA",earthquake,0.23,0.98,0.133,32,reviewed,ci,ci
2016-08-17T18:37:23.900Z,36.2723,-97.5663,6.208,2.9,ml,,40,,0.42,us,us10006ehv,2016-08-18T22:49:24.040Z,"25km W of Perry, Oklahoma",earthquake,1.1,6,,,reviewed,tul,tul
2016-08-17T18:13:57.900Z,19.1217,-64.5569,66,1.9,Md,3,331.2,0.81207702,0.1,pr,pr16230004,2016-08-17T19:19:54.335Z,"78km N of Road Town, British Virgin Islands",earthquake,6.4,9.2,0,3,reviewed,pr,pr
2016-08-17T17:44:28.200Z,33.27,-116.1083333,3.62,1.52,ml,56,38,0.1031,0.21,ci,ci37448695,2016-08-17T19:18:16.380Z,"14km N of Ocotillo Wells, CA",earthquake,0.17,0.55,0.149,43,reviewed,ci,ci
2016-08-17T17:41:47.500Z,35.3055,-118.4945,6.52,1.15,ml,8,116,0.06194,0.07,ci,ci37448679,2016-08-17T19:06:43.127Z,"20km NNW of Tehachapi, CA",earthquake,0.23,0.29,0.052,7,reviewed,ci,ci
2016-08-17T17:41:41.000Z,63.519,-146.9744,5,1.4,ml,,,,0.66,ak,ak13847513,2016-08-17T17:54:05.465Z,"84km SW of Delta Junction, Alaska",earthquake,0.4,0.5,,,automatic,ak,ak
2016-08-17T17:20:02.000Z,62.9477,-149.9584,80,1.9,ml,,,,0.65,ak,ak13847504,2016-08-17T17:29:01.007Z,"69km N of Talkeetna, Alaska",earthquake,0.3,0.5,,,automatic,ak,ak
2016-08-17T17:18:03.500Z,19.1072,-64.7865,58,2.8,Md,6,291.6,0.7051775,0.18,pr,pr16230003,2016-08-18T22:36:50.040Z,"78km NNW of Road Town, British Virgin Islands",earthquake,6.3,10.2,0,5,reviewed,pr,pr
2016-08-17T17:04:45.590Z,38.7913333,-122.7463333,2.03,1.1,md,24,58,0.01103,0.07,nc,nc72678916,2016-08-18T06:19:26.802Z,"1km NNE of The Geysers, California",earthquake,0.25,0.52,0.187,5,reviewed,nc,nc
2016-08-17T16:55:19.770Z,36.1065,-117.6635,1.66,1.37,ml,17,81,0.08592,0.14,ci,ci37448567,2016-08-17T18:32:19.474Z,"26km ENE of Coso Junction, CA",earthquake,0.25,0.46,0.141,20,reviewed,ci,ci
2016-08-17T16:52:07.000Z,61.3994,-150.4176,15,1.4,ml,,,,0.61,ak,ak13847487,2016-08-17T17:03:58.674Z,"28km WSW of Big Lake, Alaska",earthquake,0.3,0.3,,,automatic,ak,ak
2016-08-17T16:36:03.210Z,37.4285,-119.0466667,2.33,1.01,md,10,198,0.1181,0.04,nc,nc72678886,2016-08-17T21:00:15.336Z,"25km SSW of Mammoth Lakes, California",earthquake,0.66,4.89,0.047,7,reviewed,nc,nc
2016-08-17T16:30:11.800Z,19.2905,-155.3866667,3.485,1.02,md,22,98,0.04268,0.1,hv,hv61377731,2016-08-17T21:11:08.090Z,"13km NE of Pahala, Hawaii",earthquake,0.31,0.78,0.154,12,reviewed,hv,hv
2016-08-17T16:22:04.480Z,7.8492,-82.0289,3.55,4.8,mwr,,134,1.102,1.44,us,us10006egr,2016-08-17T23:14:31.735Z,"51km SSW of San Felix, Panama",earthquake,6.3,4.3,0.05,39,reviewed,us,us
2016-08-17T16:06:32.820Z,9.6291,-84.1265,20.12,4.6,mwr,,122,0.293,0.86,us,us10006ek2,2016-08-18T20:06:00.431Z,"12km WSW of San Marcos, Costa Rica",earthquake,2,5.8,,,reviewed,us,ucr
2016-08-17T15:50:33.210Z,50.3799,142.3102,16.72,4.6,mb,,107,3.437,0.69,us,us10006egg,2016-08-17T23:43:54.758Z,"57km SSW of Tymovskoye, Russia",earthquake,8.7,4.7,0.067,66,reviewed,us,us
2016-08-17T15:41:31.410Z,38.8461685,-122.7898331,0.58,1.07,md,11,107,0.007758,0.04,nc,nc72678851,2016-08-17T15:43:09.267Z,"6km WNW of Cobb, California",earthquake,0.3,0.4,0.12,3,automatic,nc,nc
2016-08-17T15:34:59.000Z,63.3417,-151.5587,5,1,ml,,,,0.29,ak,ak13847330,2016-08-17T15:40:49.342Z,"130km W of Cantwell, Alaska",earthquake,0.4,0.5,,,automatic,ak,ak
2016-08-17T15:31:19.360Z,38.8466667,-122.7896667,0.72,1.09,md,34,100,0.008263,0.04,nc,nc72678831,2016-08-18T05:42:23.324Z,"6km WNW of Cobb, California",earthquake,0.16,0.13,0.105,11,reviewed,nc,nc
2016-08-17T15:13:44.700Z,35.6715,-97.0859,5.507,2.5,ml,,50,,0.55,us,us10006ehi,2016-08-17T23:11:40.902Z,"9km E of Luther, Oklahoma",earthquake,0.8,5.6,,,reviewed,tul,tul
2016-08-17T15:13:11.720Z,-4.5788,149.7301,565.55,4.7,mb,,54,3.451,0.51,us,us10006efq,2016-08-17T15:33:34.932Z,"116km NNW of Kimbe, Papua New Guinea",earthquake,11.8,7.7,0.058,90,reviewed,us,us
2016-08-17T15:11:54.790Z,-4.6022,149.6516,554.89,4.9,mb,,19,2.537,0.79,us,us10006efk,2016-08-17T15:40:49.297Z,"118km NNW of Kimbe, Papua New Guinea",earthquake,8.1,5.4,0.054,107,reviewed,us,us
2016-08-17T14:42:20.000Z,60.1695,-141.3316,5,1.3,ml,,,,1.02,ak,ak13847277,2016-08-17T14:52:12.293Z,"62km E of Cape Yakataga, Alaska",earthquake,1.4,10.4,,,automatic,ak,ak
2016-08-17T14:40:22.900Z,37.8618333,-112.5271667,3.59,1.36,ml,11,87,0.325,0.2,uu,uu60158737,2016-08-17T21:08:25.020Z,"9km WNW of Panguitch, Utah",earthquake,0.5,11.83,0.058,2,reviewed,uu,uu
2016-08-17T14:37:24.000Z,60.9961,-151.0309,15,1.4,ml,,,,0.18,ak,ak13847274,2016-08-17T14:45:19.707Z,"36km NNE of Nikiski, Alaska",earthquake,0.4,0.3,,,automatic,ak,ak
2016-08-17T14:30:50.000Z,59.9219,-154.2082,200,2.3,ml,,,,0.56,ak,ak13847268,2016-08-17T14:38:25.884Z,"44km ENE of Old Iliamna, Alaska",earthquake,3.8,2.3,,,automatic,ak,ak
2016-08-17T14:27:24.000Z,59.3069,-152.6506,100,3.1,ml,,,,0.62,ak,ak13847255,2016-08-17T14:45:18.941Z,"69km SW of Anchor Point, Alaska",earthquake,0.4,0.5,,,automatic,ak,ak
2016-08-17T13:37:48.790Z,37.462,-118.5156667,7.8,1.05,md,11,88,0.07637,0.04,nc,nc72678806,2016-08-18T04:41:03.100Z,"13km NNW of West Bishop, California",earthquake,0.27,1.12,0.361,11,reviewed,nc,nc
2016-08-17T13:34:29.400Z,35.6867,-97.1082,1.18,4,mwr,,20,0.074,0.4,us,us10006eew,2016-08-21T08:06:12.026Z,"8km ENE of Luther, Oklahoma",earthquake,2.6,6.6,0.038,67,reviewed,us,us
2016-08-17T13:34:00.000Z,61.7496,-149.6831,15,1,ml,,,,0.35,ak,ak13847217,2016-08-17T13:40:16.007Z,"14km NNW of Meadow Lakes, Alaska",earthquake,0.6,0.2,,,automatic,ak,ak
2016-08-17T13:06:36.720Z,-19.7671,-175.5456,240.47,4.6,mb,,104,6.39,1.21,us,us10006eet,2016-08-17T13:26:51.661Z,"125km W of Pangai, Tonga",earthquake,12.1,7.4,0.071,59,reviewed,us,us
2016-08-17T13:00:20.520Z,-27.8985,-71.3277,16.52,4.6,mb,,157,0.378,0.84,us,us10006eer,2016-08-17T14:48:01.040Z,"93km NW of Vallenar, Chile",earthquake,2.2,6,0.173,10,reviewed,us,us
2016-08-17T12:54:20.060Z,48.5983333,-122.6636667,-0.38,1.14,ml,5,169,0.1381,0.04,uw,uw61180242,2016-08-17T18:41:56.850Z,"10km NNW of Anacortes, Washington",earthquake,1.12,1.06,0.146,4,reviewed,uw,uw
2016-08-17T12:52:19.280Z,36.2053333,-89.4711667,7.67,1.6,md,13,80,0.04238,0.23,nm,nm60155466,2016-08-18T13:02:07.490Z,"6km SSE of Ridgely, Tennessee",earthquake,0.59,1.01,0.029,7,reviewed,nm,nm
2016-08-17T12:39:41.840Z,38.8355,-122.784,1.71,1.59,md,31,67,0.005743,0.05,nc,nc71015547,2016-08-17T20:38:10.493Z,"5km WNW of Cobb, California",earthquake,0.16,0.22,0.077,7,reviewed,nc,nc
2016-08-17T12:38:48.440Z,40.2963333,-124.499,19.91,2.67,md,22,242,0.1662,0.09,nc,nc72678786,2016-08-17T20:31:56.737Z,"36km SSW of Ferndale, California",earthquake,0.75,0.26,0.187,33,reviewed,nc,nc
2016-08-17T12:36:22.000Z,-11.61,-76.95,113,4.2,mb,,,,1,us,us10006ejj,2016-08-18T01:18:33.914Z,"30km ESE of Huaral, Peru",earthquake,14.3,6.9,0.529,1,reviewed,lim,us
2016-08-17T12:36:01.000Z,-16.52,-71.74,20,4.3,mb,,,,1.17,us,us10006ejt,2016-08-21T05:01:28.368Z,"25km WSW of Arequipa, Peru",earthquake,13.5,9.9,0.533,1,reviewed,lim,us
2016-08-17T12:08:50.000Z,62.9412,-150.1864,100,2.5,ml,,,,0.4,ak,ak13847179,2016-08-17T12:31:00.167Z,"68km N of Talkeetna, Alaska",earthquake,0.2,0.5,,,automatic,ak,ak
2016-08-17T12:07:06.135Z,36.4646,-114.8626,3.6,2,ml,20,140.72,0.24,0.1882,nn,nn00556528,2016-08-18T04:35:16.915Z,"29km NE of Nellis Air Force Base, Nevada",earthquake,,2.9,0.16,10,reviewed,nn,nn
2016-08-17T11:49:12.010Z,39.0841667,-123.132,6.86,1.52,md,18,106,0.09782,0.08,nc,nc72678776,2016-08-18T16:43:14.413Z,"6km SSE of Talmage, California",earthquake,0.45,0.74,0.149,12,reviewed,nc,nc
2016-08-17T11:44:34.000Z,61.3486,-149.3744,30,1.4,ml,,,,0.72,ak,ak13847175,2016-08-17T11:57:13.495Z,"21km SSE of Knik-Fairview, Alaska",earthquake,0.3,0.2,,,automatic,ak,ak
2016-08-17T11:33:24.000Z,60.8494,-150.4104,35,2,ml,,,,0.76,ak,ak13847168,2016-08-17T11:50:34.969Z,"39km NNE of Sterling, Alaska",earthquake,0.2,0.6,,,automatic,ak,ak
2016-08-17T11:27:18.000Z,63.781,-147.6255,5,1.9,ml,,,,0.54,ak,ak13847164,2016-08-17T11:37:07.128Z,"66km E of Healy, Alaska",earthquake,0.1,0.2,,,automatic,ak,ak
2016-08-17T11:16:14.310Z,35.4416667,-120.7258333,4.68,1.2,md,37,49,0.05125,0.07,nc,nc72678766,2016-08-18T05:26:13.810Z,"7km SW of Atascadero, California",earthquake,0.16,0.54,0.297,33,reviewed,nc,nc
2016-08-17T10:54:12.000Z,60.9149,-151.4737,60,1.8,ml,,,,0.68,ak,ak13847160,2016-08-17T11:08:17.926Z,"26km NNW of Nikiski, Alaska",earthquake,0.3,0.5,,,automatic,ak,ak
2016-08-17T10:52:27.010Z,38.8058333,-122.8213333,2.44,1.45,md,46,84,0.006837,0.07,nc,nc72678756,2016-08-18T05:11:09.820Z,"6km WNW of The Geysers, California",earthquake,0.19,0.29,0.3,16,reviewed,nc,nc
2016-08-17T10:42:09.940Z,38.8168333,-122.8178333,1.82,1.36,md,38,74,0.008926,0.04,nc,nc72678751,2016-08-18T04:52:06.528Z,"6km NW of The Geysers, California",earthquake,0.17,0.24,0.177,11,reviewed,nc,nc
2016-08-17T10:15:43.000Z,60.0834,-152.1054,40,1.4,ml,,,,0.92,ak,ak13847157,2016-08-17T10:34:15.703Z,"37km NNW of Anchor Point, Alaska",earthquake,0.4,0.8,,,automatic,ak,ak
2016-08-17T09:54:51.130Z,38.8141667,-122.8143333,2.85,1.3,md,44,74,0.009797,0.07,nc,nc72678736,2016-08-18T04:26:02.308Z,"6km NW of The Geysers, California",earthquake,0.2,0.35,0.223,14,reviewed,nc,nc
2016-08-17T09:30:37.000Z,62.2,-149.9999,20,1.2,ml,,,,0.24,ak,ak13847154,2016-08-17T09:41:42.266Z,"8km WNW of Y, Alaska",earthquake,0.4,0.4,,,automatic,ak,ak
2016-08-17T08:53:29.000Z,60.1998,-152.4304,100,1.4,ml,,,,0.82,ak,ak13847152,2016-08-17T09:08:07.459Z,"36km SSE of Redoubt Volcano, Alaska",earthquake,1.7,1.1,,,automatic,ak,ak
2016-08-17T08:51:48.330Z,39.0113333,-123.0396667,7.99,1.27,md,14,103,0.03107,0.04,nc,nc72678726,2016-08-17T22:39:57.233Z,"11km WSW of Lakeport, California",earthquake,0.36,0.35,0.181,7,reviewed,nc,nc
2016-08-17T08:43:23.000Z,62.9238,-156.0454,5,1.4,ml,,,,0.61,ak,ak13847150,2016-08-17T08:54:25.602Z,"23km W of McGrath, Alaska",earthquake,1,0.6,,,automatic,ak,ak
2016-08-17T08:41:22.000Z,63.4794,-147.5383,15,1,ml,,,,0.31,ak,ak13847148,2016-08-17T08:47:27.103Z,"71km E of Cantwell, Alaska",earthquake,0.4,0.5,,,automatic,ak,ak
2016-08-17T08:25:44.000Z,60.4902,-151.624,40,1.4,ml,,,,0.25,ak,ak13847145,2016-08-17T08:40:34.604Z,"20km WNW of Kalifornsky, Alaska",earthquake,4,4.7,,,automatic,ak,ak
2016-08-17T08:17:34.000Z,61.7494,-149.5775,25,1.9,ml,,,,0.83,ak,ak13847120,2016-08-17T08:27:00.923Z,"13km N of Meadow Lakes, Alaska",earthquake,0.2,0.1,,,automatic,ak,ak
2016-08-17T08:05:00.350Z,33.7678333,-115.9116667,1.46,1.11,ml,29,89,0.09614,0.17,ci,ci37448199,2016-08-17T17:55:33.300Z,"25km NE of Thermal, CA",earthquake,0.26,0.54,0.122,24,reviewed,ci,ci
2016-08-17T07:45:16.000Z,65.6877,-145.1626,15,1.1,ml,,,,0.78,ak,ak13847119,2016-08-17T07:58:20.515Z,"32km NW of Circle Hot Springs Station, Alaska",earthquake,3.4,0.4,,,automatic,ak,ak
2016-08-17T07:27:21.000Z,59.8484,-153.0934,100,2.9,ml,,,,0.63,ak,ak13847108,2016-08-17T07:41:53.977Z,"71km W of Anchor Point, Alaska",earthquake,0.4,0.4,,,automatic,ak,ak
2016-08-17T07:23:27.000Z,68.5068,-147.1768,5,1.2,ml,,,,0.54,ak,ak13847106,2016-08-17T07:33:32.693Z,"79km WNW of Arctic Village, Alaska",earthquake,0.3,0.4,,,automatic,ak,ak
2016-08-17T07:16:31.000Z,63.395,-145.982,10,1.2,ml,,,,0.75,ak,ak13847104,2016-08-17T07:26:32.262Z,"65km SW of Deltana, Alaska",earthquake,0.3,0.3,,,automatic,ak,ak
2016-08-17T07:12:27.230Z,41.7311667,-111.5961667,11.51,1.61,ml,5,185,0.1263,0.07,uu,uu60009505,2016-08-17T20:49:39.230Z,"17km ESE of North Logan, Utah",earthquake,0.98,0.74,0.079,2,reviewed,uu,uu
2016-08-17T07:12:18.410Z,41.7376667,-111.5863333,11.61,1.34,ml,19,81,0.1316,0.15,uu,uu60158712,2016-08-17T20:52:46.490Z,"18km E of North Logan, Utah",earthquake,0.48,0.54,0.307,5,reviewed,uu,uu
2016-08-17T07:05:04.000Z,18.76,-67.466,9,2.6,Md,8,223.2,0.37280084,0.46,pr,pr16230002,2016-08-17T11:33:57.912Z,"48km NW of San Antonio, Puerto Rico",earthquake,1.9,1.5,0,7,reviewed,pr,pr
2016-08-17T06:26:09.270Z,32.2691667,-115.2331667,16.54,2.33,ml,16,223,0.1373,0.21,ci,ci37448175,2016-08-17T17:54:46.714Z,"8km NW of Alberto Oviedo Mota, B.C., MX",earthquake,1.03,1.47,0.171,39,reviewed,ci,ci
2016-08-17T06:15:48.360Z,38.5761667,-122.4365,8.32,1.54,md,37,69,0.06682,0.06,nc,nc72678691,2016-08-17T20:47:45.880Z,"1km E of Angwin, California",earthquake,0.19,0.47,0.228,20,reviewed,nc,nc
2016-08-17T06:01:46.890Z,-10.3748,124.6186,10,4.8,mb,,92,0.706,1.31,us,us10006ec4,2016-08-17T08:11:42.462Z,"67km SSE of Soe, Indonesia",earthquake,6.6,1.9,0.101,30,reviewed,us,us
2016-08-17T05:55:50.000Z,62.3109,-153.3351,5,2.2,ml,,,,0.75,ak,ak13847099,2016-08-17T06:05:29.851Z,"136km ESE of McGrath, Alaska",earthquake,0.2,0.2,,,automatic,ak,ak
2016-08-17T05:45:54.810Z,38.8383333,-122.8271667,2.2,1.5,md,38,46,0.006503,0.04,nc,nc72678686,2016-08-18T04:09:28.300Z,"9km WNW of Cobb, California",earthquake,0.17,0.27,0.276,13,reviewed,nc,nc
2016-08-17T05:43:55.000Z,65.4146,-144.6202,10,1.1,ml,,,,0.52,ak,ak13847098,2016-08-17T05:58:51.391Z,"6km SSE of Circle Hot Springs Station, Alaska",earthquake,0.9,0.9,,,automatic,ak,ak
2016-08-17T05:37:51.890Z,34.0431667,-116.723,11.84,1.61,ml,66,27,0.06249,0.16,ci,ci37448159,2016-08-17T17:49:25.011Z,"13km W of Morongo Valley, CA",earthquake,0.13,0.38,0.15,50,reviewed,ci,ci
2016-08-17T05:30:14.790Z,32.8753333,-116.3698333,12.86,1.75,ml,42,65,0.04717,0.2,ci,ci37448143,2016-08-17T16:30:31.940Z,"16km ENE of Pine Valley, CA",earthquake,0.25,0.67,0.141,27,reviewed,ci,ci
2016-08-17T04:55:22.500Z,18.2896,-67.1439,15,1.9,Md,4,194.4,0.12576414,0.4,pr,pr16230001,2016-08-17T07:40:53.861Z,"0km NNW of Anasco, Puerto Rico",earthquake,2,3.2,0,4,reviewed,pr,pr
2016-08-17T04:30:53.940Z,38.7946667,-122.7235,2.32,1.54,md,43,115,0.006023,0.08,nc,nc72678661,2016-08-17T21:28:54.943Z,"3km S of Cobb, California",earthquake,0.16,0.21,0.198,19,reviewed,nc,nc
2016-08-17T04:25:07.410Z,34.0368333,-117.2271667,14.97,1.07,ml,16,87,0.1046,0.18,ci,ci37448127,2016-08-17T17:52:54.417Z,"3km ESE of Loma Linda, CA",earthquake,0.37,0.74,0.132,9,reviewed,ci,ci
2016-08-17T04:02:52.000Z,59.8484,-153.0934,100,2.6,ml,,,,0.59,ak,ak13847067,2016-08-17T04:17:30.049Z,"71km W of Anchor Point, Alaska",earthquake,0.7,0.6,,,automatic,ak,ak
2016-08-17T03:51:45.000Z,62.9914,-150.7953,100,1.5,ml,,,,0.2,ak,ak13847064,2016-08-17T04:02:03.148Z,"82km NNW of Talkeetna, Alaska",earthquake,1.2,1.4,,,automatic,ak,ak
2016-08-17T03:45:04.130Z,37.208,-117.6098333,5.62,1.04,ml,12,138,0.03804,0.13,ci,ci37448111,2016-08-18T04:36:24.385Z,"60km E of Big Pine, CA",earthquake,0.53,0.38,0.168,7,reviewed,ci,ci
2016-08-17T03:44:17.120Z,38.8178333,-122.8178333,2.15,1.23,md,37,67,0.008221,0.06,nc,nc72678631,2016-08-18T03:26:15.090Z,"6km NW of The Geysers, California",earthquake,0.19,0.25,0.187,11,reviewed,nc,nc
2016-08-17T03:43:31.480Z,38.8461667,-122.8505,0.78,1.87,md,41,77,0.01395,0.03,nc,nc72678621,2016-08-17T21:57:03.215Z,"11km WNW of Cobb, California",earthquake,0.13,0.19,0.146,20,reviewed,nc,nc
2016-08-17T03:35:49.370Z,38.7553333,-122.713,1.42,1.41,md,32,70,0.01118,0.09,nc,nc72678606,2016-08-18T02:47:28.740Z,"4km ESE of The Geysers, California",earthquake,0.23,0.33,0.294,9,reviewed,nc,nc
2016-08-17T03:32:32.100Z,19.0956,-64.8292,24,2.1,Md,3,324,0.74919495,0.3,pr,pr16230000,2016-08-17T07:39:42.650Z,"78km NNW of Road Town, British Virgin Islands",earthquake,2.9,26.1,0,2,reviewed,pr,pr
2016-08-17T03:07:39.000Z,60.0841,-152.6223,80,2,ml,,,,0.53,ak,ak13847041,2016-08-17T03:55:29.129Z,"45km S of Redoubt Volcano, Alaska",earthquake,0.4,0.5,,,automatic,ak,ak
2016-08-17T02:56:17.710Z,37.3114,141.6579,45.12,4.4,mb,,134,0.886,0.7,us,us10006ebn,2016-08-17T04:56:55.073Z,"61km ESE of Namie, Japan",earthquake,7.8,8,0.063,72,reviewed,us,us
2016-08-17T02:55:02.000Z,59.8204,-152.9247,100,1.5,ml,,,,0.22,ak,ak13847037,2016-08-17T03:55:28.532Z,"61km W of Anchor Point, Alaska",earthquake,0.7,0.7,,,automatic,ak,ak
2016-08-17T02:54:54.420Z,38.5036667,-122.4101667,7.32,1.3,md,9,74,0.1392,0.05,nc,nc72678576,2016-08-20T03:01:51.630Z,"5km E of Saint Helena, California",earthquake,0.4,1.78,0.217,11,reviewed,nc,nc
2016-08-17T02:46:25.525Z,41.9307,-119.6669,5.8,1.2,ml,5,210.54,0.096,0.1705,nn,nn00556541,2016-08-18T04:38:12.381Z,"63km ESE of Lakeview, Oregon",earthquake,,6.7,0.56,3,reviewed,nn,nn
2016-08-17T02:46:12.790Z,36.3965,-117.8736667,1.06,1.38,ml,15,95,0.1638,0.2,ci,ci37448079,2016-08-18T04:36:01.772Z,"17km NE of Olancha, CA",earthquake,0.51,1.77,0.181,16,reviewed,ci,ci
2016-08-17T02:39:05.790Z,36.2421,-98.4485,5,3.6,mb_lg,,59,0.243,0.63,us,us10006ebk,2016-08-18T02:43:28.391Z,"4km SE of Fairview, Oklahoma",earthquake,1.2,2,0.053,92,reviewed,us,us
2016-08-17T02:38:53.290Z,36.4133,-97.366,5,2.8,ml,,53,0.186,0.19,us,us10006ebi,2016-08-17T03:00:26.807Z,"15km NNW of Perry, Oklahoma",earthquake,0.8,1.9,0.059,38,reviewed,us,us
2016-08-17T02:22:40.150Z,-5.8153,145.5998,115.89,4.5,mb,,91,4.14,0.73,us,us10006ebh,2016-08-17T03:55:51.581Z,"37km NE of Goroka, Papua New Guinea",earthquake,7.9,8.1,0.092,35,reviewed,us,us
2016-08-17T02:18:56.600Z,36.4559,-98.403,5.717,2.6,ml,,58,,0.29,us,us10006ebf,2016-08-18T05:00:54.088Z,"15km SW of Helena, Oklahoma",earthquake,0.8,3.7,,,reviewed,tul,tul
2016-08-17T02:08:33.000Z,61.6996,-149.6836,40,1.3,ml,,,,0.35,ak,ak13847017,2016-08-17T02:18:45.152Z,"9km NNW of Meadow Lakes, Alaska",earthquake,0.6,1.5,,,automatic,ak,ak
2016-08-17T01:41:40.860Z,38.7306667,-122.915,7.53,1.42,md,35,170,0.08091,0.04,nc,nc72678526,2016-08-18T00:17:13.665Z,"12km SE of Cloverdale, California",earthquake,0.31,0.83,0.287,17,reviewed,nc,nc
2016-08-17T01:34:36.000Z,59.493,-153.0692,100,1.8,ml,,,,0.45,ak,ak13847014,2016-08-17T01:43:11.430Z,"76km WSW of Anchor Point, Alaska",earthquake,0.6,0.5,,,automatic,ak,ak
2016-08-17T01:29:46.610Z,34.9381667,-120.6563333,0.11,1.29,ml,14,189,0.04584,0.15,ci,ci37448071,2016-08-17T17:25:32.877Z,"9km WSW of Guadalupe, CA",earthquake,0.44,1.02,0.073,10,reviewed,ci,ci
2016-08-17T01:07:05.450Z,38.6272,38.0114,7.8,4,mb,,76,1.707,1.05,us,us10006ebd,2016-08-17T02:16:43.359Z,"15km WNW of Yazihan, Turkey",earthquake,6.7,6.5,0.123,18,reviewed,us,us
2016-08-17T00:54:28.000Z,64.0445,-152.2561,5,1,ml,,,,0.3,ak,ak13846995,2016-08-17T01:04:24.565Z,"125km S of Tanana, Alaska",earthquake,0.3,0.5,,,automatic,ak,ak
2016-08-17T00:12:13.000Z,60.2926,-148.5874,20,1.8,ml,,,,0.6,ak,ak13846976,2016-08-17T00:26:47.921Z,"46km ENE of Bear Creek, Alaska",earthquake,0.4,0.3,,,automatic,ak,ak
2016-08-17T00:07:57.490Z,34.3015,-116.8411667,4.88,1.58,ml,65,46,0.04777,0.15,ci,ci37448039,2016-08-17T00:48:42.680Z,"4km N of Big Bear City, CA",earthquake,0.13,0.4,0.13,25,reviewed,ci,ci
2016-08-16T23:57:58.970Z,18.4474,145.7637,200.09,4.8,mb,,56,3.188,1.22,us,us10006eb6,2016-08-17T00:14:42.117Z,"36km SSE of Agrihan, Northern Mariana Islands",earthquake,9.8,6.8,0.047,138,reviewed,us,us
2016-08-16T23:56:53.570Z,2.8105,95.3676,27.58,4.8,mb,,189,2.666,0.58,us,us10006eb7,2016-08-17T00:21:36.835Z,"118km WNW of Sinabang, Indonesia",earthquake,3,6.2,0.083,45,reviewed,us,us
2016-08-16T23:49:16.060Z,37.4893333,-118.7855,4.76,2.53,md,41,102,0.05081,0.06,nc,nc72678456,2016-08-17T18:45:56.676Z,"24km SE of Mammoth Lakes, California",earthquake,0.19,0.52,0.211,35,reviewed,nc,nc
2016-08-16T23:31:00.000Z,57.645,-154.7716,50,2.9,ml,,,,0.59,ak,ak13846970,2016-08-16T23:44:34.699Z,"48km WNW of Larsen Bay, Alaska",earthquake,0.3,0.5,,,automatic,ak,ak
2016-08-16T23:23:29.330Z,35.0418333,-117.6755,-0.82,1.34,ml,20,65,0.1085,0.16,ci,ci37447999,2016-08-17T00:58:09.964Z,"5km NNW of Boron, CA",quarry blast,0.39,31.61,0.115,21,reviewed,ci,ci
2016-08-16T23:06:14.000Z,65.0514,-147.2051,15,1.4,ml,,,,1.27,ak,ak13846968,2016-08-16T23:18:12.266Z,"32km NNE of Badger, Alaska",earthquake,0.3,0.2,,,automatic,ak,ak
2016-08-16T22:35:34.080Z,36.4665,70.8337,151.02,4.5,mb,,97,1.25,1.14,us,us10006eav,2016-08-16T22:52:10.153Z,"44km S of Jarm, Afghanistan",earthquake,6.7,7.8,0.115,22,reviewed,us,us
2016-08-16T22:19:49.000Z,61.0944,-148.7588,15,1.3,ml,,,,0.77,ak,ak13846957,2016-08-16T22:28:21.781Z,"36km N of Whittier, Alaska",earthquake,0.7,2.5,,,automatic,ak,ak
2016-08-16T22:13:48.960Z,44.3698333,-121.009,-1.45,1.8,ml,6,147,0.07841,0.16,uw,uw61179957,2016-08-17T17:14:41.170Z,"13km E of Terrebonne, Oregon",explosion,0.63,31.61,0.058,10,reviewed,uw,uw
2016-08-16T22:05:28.530Z,36.6943333,-121.3271667,3.62,3.19,mw,74,29,0.05146,0.07,nc,nc72678441,2016-08-17T05:00:49.394Z,"13km SSE of Ridgemark, California",earthquake,0.11,0.43,,4,reviewed,nc,nc
2016-08-16T21:57:07.000Z,62.8102,-143.6481,5,1.3,ml,,,,0.7,ak,ak13846955,2016-08-16T22:11:06.844Z,"67km SSW of Tok, Alaska",earthquake,0.3,0.4,,,automatic,ak,ak
2016-08-16T21:54:28.690Z,36.6945,-121.3365,4.45,3.07,ml,56,49,0.0853,0.14,nc,nc72678436,2016-08-17T01:37:46.398Z,"13km SSE of Ridgemark, California",earthquake,0.21,0.83,0.154,27,reviewed,nc,nc
2016-08-16T21:54:23.550Z,36.6996667,-121.332,3.32,2.45,md,61,39,0.05765,0.05,nc,nc72678431,2016-08-17T01:17:09.242Z,"12km SSE of Ridgemark, California",earthquake,0.11,0.47,0.309,4,reviewed,nc,nc
2016-08-16T21:47:42.890Z,36.0106667,-89.8756667,0.77,1.7,md,17,62,0.05197,0.27,nm,nm60155456,2016-08-18T13:22:53.260Z,"9km SSW of Steele, Missouri",earthquake,0.29,18.11,0.02,4,reviewed,nm,nm
2016-08-16T21:28:01.810Z,44.8756667,-110.7515,13.16,1.4,ml,9,200,0.1122,0.1,uu,uu60158687,2016-08-17T21:11:01.500Z,"36km NE of West Yellowstone, Montana",earthquake,1.04,1.31,0.352,4,reviewed,uu,uu
